#,label,environment,wifi_band,number_of_users,user_1_location,user_2_location,user_3_location,user_4_location,user_5_location,user_6_location,user_1_activity,user_2_activity,user_3_activity,user_4_activity,user_5_activity,user_6_activity
405,act_5_9,classroom,2.4,1,,,,,e,,,,,,jump,
406,act_5_10,classroom,2.4,1,,,,,a,,,,,,wave,
407,act_5_11,classroom,2.4,1,,,,,a,,,,,,lie_down,
408,act_5_12,classroom,2.4,1,,,,,a,,,,,,pick_up,
409,act_5_13,classroom,2.4,1,,,,,a,,,,,,sit_down,
410,act_5_14,classroom,2.4,1,,,,,a,,,,,,stand_up,
411,act_5_15,classroom,2.4,1,,,,,a,,,,,,nothing,
412,act_5_16,classroom,2.4,1,,,,,a,,,,,,walk,
413,act_5_17,classroom,2.4,1,,,,,a,,,,,,rotation,
414,act_5_18,classroom,2.4,1,,,,,a,,,,,,jump,
415,act_5_19,classroom,2.4,1,,,,,b,,,,,,wave,
416,act_5_20,classroom,2.4,1,,,,,b,,,,,,lie_down,
417,act_5_21,classroom,2.4,1,,,,,b,,,,,,pick_up,
418,act_5_22,classroom,2.4,1,,,,,b,,,,,,sit_down,
419,act_5_23,classroom,2.4,1,,,,,b,,,,,,stand_up,
420,act_5_24,classroom,2.4,1,,,,,b,,,,,,nothing,
421,act_5_25,classroom,2.4,1,,,,,b,,,,,,walk,
422,act_5_26,classroom,2.4,1,,,,,b,,,,,,rotation,
423,act_5_27,classroom,2.4,1,,,,,b,,,,,,jump,
424,act_5_28,classroom,2.4,1,,,,,c,,,,,,wave,
425,act_5_29,classroom,2.4,1,,,,,c,,,,,,lie_down,
426,act_5_30,classroom,2.4,1,,,,,c,,,,,,pick_up,
427,act_5_31,classroom,2.4,1,,,,,c,,,,,,sit_down,
428,act_5_32,classroom,2.4,1,,,,,c,,,,,,stand_up,
429,act_5_33,classroom,2.4,1,,,,,c,,,,,,nothing,
430,act_5_34,classroom,2.4,1,,,,,c,,,,,,walk,
431,act_5_35,classroom,2.4,1,,,,,c,,,,,,rotation,
432,act_5_36,classroom,2.4,1,,,,,c,,,,,,jump,
433,act_5_37,classroom,2.4,1,,,,,d,,,,,,wave,
434,act_5_38,classroom,2.4,1,,,,,d,,,,,,lie_down,
435,act_5_39,classroom,2.4,1,,,,,d,,,,,,pick_up,
436,act_5_40,classroom,2.4,1,,,,,d,,,,,,sit_down,
437,act_5_41,classroom,2.4,1,,,,,d,,,,,,stand_up,
438,act_5_42,classroom,2.4,1,,,,,d,,,,,,nothing,
439,act_5_43,classroom,2.4,1,,,,,d,,,,,,walk,
440,act_5_44,classroom,2.4,1,,,,,d,,,,,,rotation,
441,act_5_45,classroom,2.4,1,,,,,d,,,,,,jump,
442,act_5_46,classroom,2.4,1,,,,,e,,,,,,rotation,
443,act_5_47,classroom,2.4,1,,,,,e,,,,,,jump,
444,act_5_48,classroom,2.4,1,,,,,e,,,,,,wave,
445,act_5_49,classroom,2.4,1,,,,,e,,,,,,lie_down,
446,act_5_50,classroom,2.4,1,,,,,e,,,,,,pick_up,
447,act_5_51,classroom,2.4,1,,,,,e,,,,,,sit_down,
448,act_5_52,classroom,2.4,1,,,,,e,,,,,,stand_up,
449,act_5_53,classroom,2.4,1,,,,,e,,,,,,nothing,
450,act_5_54,classroom,2.4,1,,,,,e,,,,,,walk,
451,act_5_55,classroom,2.4,1,,,,,a,,,,,,rotation,
452,act_5_56,classroom,2.4,1,,,,,a,,,,,,jump,
453,act_5_57,classroom,2.4,1,,,,,a,,,,,,wave,
454,act_5_58,classroom,2.4,1,,,,,a,,,,,,lie_down,
455,act_5_59,classroom,2.4,1,,,,,a,,,,,,pick_up,
456,act_5_60,classroom,2.4,1,,,,,a,,,,,,sit_down,
457,act_5_61,classroom,2.4,1,,,,,a,,,,,,stand_up,
458,act_5_62,classroom,2.4,1,,,,,a,,,,,,nothing,
459,act_5_63,classroom,2.4,1,,,,,a,,,,,,walk,
460,act_5_64,classroom,2.4,1,,,,,b,,,,,,walk,
461,act_5_65,classroom,2.4,1,,,,,b,,,,,,rotation,
462,act_5_66,classroom,2.4,1,,,,,b,,,,,,jump,
463,act_5_67,classroom,2.4,1,,,,,b,,,,,,wave,
464,act_5_68,classroom,2.4,1,,,,,b,,,,,,lie_down,
465,act_5_69,classroom,2.4,1,,,,,b,,,,,,pick_up,
466,act_5_70,classroom,2.4,1,,,,,b,,,,,,sit_down,
467,act_5_71,classroom,2.4,1,,,,,b,,,,,,stand_up,
468,act_5_72,classroom,2.4,1,,,,,b,,,,,,nothing,
469,act_5_73,classroom,2.4,1,,,,,c,,,,,,walk,
470,act_5_74,classroom,2.4,1,,,,,c,,,,,,rotation,
471,act_5_75,classroom,2.4,1,,,,,c,,,,,,jump,
472,act_5_76,classroom,2.4,1,,,,,c,,,,,,wave,
473,act_5_77,classroom,2.4,1,,,,,c,,,,,,lie_down,
474,act_5_78,classroom,2.4,1,,,,,c,,,,,,pick_up,
475,act_5_79,classroom,2.4,1,,,,,c,,,,,,sit_down,
476,act_5_80,classroom,2.4,1,,,,,c,,,,,,stand_up,
477,act_5_81,classroom,2.4,1,,,,,c,,,,,,nothing,
478,act_5_82,classroom,2.4,1,,,,,d,,,,,,walk,
479,act_5_83,classroom,2.4,1,,,,,d,,,,,,rotation,
480,act_5_84,classroom,2.4,1,,,,,d,,,,,,jump,
481,act_5_85,classroom,2.4,1,,,,,d,,,,,,wave,
482,act_5_86,classroom,2.4,1,,,,,d,,,,,,lie_down,
483,act_5_87,classroom,2.4,1,,,,,d,,,,,,pick_up,
484,act_5_88,classroom,2.4,1,,,,,d,,,,,,sit_down,
485,act_5_89,classroom,2.4,1,,,,,d,,,,,,stand_up,
486,act_5_90,classroom,2.4,1,,,,,d,,,,,,nothing,
487,act_5_91,classroom,2.4,1,,,,,e,,,,,,nothing,
488,act_5_92,classroom,2.4,1,,,,,e,,,,,,walk,
489,act_5_93,classroom,2.4,1,,,,,e,,,,,,rotation,
490,act_5_94,classroom,2.4,1,,,,,e,,,,,,jump,
491,act_5_95,classroom,2.4,1,,,,,e,,,,,,wave,
492,act_5_96,classroom,2.4,1,,,,,e,,,,,,lie_down,
493,act_5_97,classroom,2.4,1,,,,,e,,,,,,pick_up,
494,act_5_98,classroom,2.4,1,,,,,e,,,,,,sit_down,
495,act_5_99,classroom,2.4,1,,,,,e,,,,,,stand_up,
496,act_6_1,classroom,2.4,1,,,,,,a,,,,,,nothing
497,act_6_2,classroom,2.4,1,,,,,,a,,,,,,walk
498,act_6_3,classroom,2.4,1,,,,,,a,,,,,,rotation
499,act_6_4,classroom,2.4,1,,,,,,a,,,,,,jump
500,act_6_5,classroom,2.4,1,,,,,,a,,,,,,wave
501,act_6_6,classroom,2.4,1,,,,,,a,,,,,,lie_down
502,act_6_7,classroom,2.4,1,,,,,,a,,,,,,pick_up
503,act_6_8,classroom,2.4,1,,,,,,a,,,,,,sit_down
504,act_6_9,classroom,2.4,1,,,,,,a,,,,,,stand_up
505,act_6_10,classroom,2.4,1,,,,,,b,,,,,,nothing
506,act_6_11,classroom,2.4,1,,,,,,b,,,,,,walk
507,act_6_12,classroom,2.4,1,,,,,,b,,,,,,rotation
508,act_6_13,classroom,2.4,1,,,,,,b,,,,,,jump
509,act_6_14,classroom,2.4,1,,,,,,b,,,,,,wave
510,act_6_15,classroom,2.4,1,,,,,,b,,,,,,lie_down
511,act_6_16,classroom,2.4,1,,,,,,b,,,,,,pick_up
512,act_6_17,classroom,2.4,1,,,,,,b,,,,,,sit_down
513,act_6_18,classroom,2.4,1,,,,,,b,,,,,,stand_up
514,act_6_19,classroom,2.4,1,,,,,,c,,,,,,nothing
515,act_6_20,classroom,2.4,1,,,,,,c,,,,,,walk
516,act_6_21,classroom,2.4,1,,,,,,c,,,,,,rotation
517,act_6_22,classroom,2.4,1,,,,,,c,,,,,,jump
518,act_6_23,classroom,2.4,1,,,,,,c,,,,,,wave
519,act_6_24,classroom,2.4,1,,,,,,c,,,,,,lie_down
520,act_6_25,classroom,2.4,1,,,,,,c,,,,,,pick_up
521,act_6_26,classroom,2.4,1,,,,,,c,,,,,,sit_down
522,act_6_27,classroom,2.4,1,,,,,,c,,,,,,stand_up
523,act_6_28,classroom,2.4,1,,,,,,d,,,,,,nothing
524,act_6_29,classroom,2.4,1,,,,,,d,,,,,,walk
525,act_6_30,classroom,2.4,1,,,,,,d,,,,,,rotation
526,act_6_31,classroom,2.4,1,,,,,,d,,,,,,jump
527,act_6_32,classroom,2.4,1,,,,,,d,,,,,,wave
528,act_6_33,classroom,2.4,1,,,,,,d,,,,,,lie_down
529,act_6_34,classroom,2.4,1,,,,,,d,,,,,,pick_up
530,act_6_35,classroom,2.4,1,,,,,,d,,,,,,sit_down
531,act_6_36,classroom,2.4,1,,,,,,d,,,,,,stand_up
532,act_6_37,classroom,2.4,1,,,,,,e,,,,,,nothing
533,act_6_38,classroom,2.4,1,,,,,,e,,,,,,walk
534,act_6_39,classroom,2.4,1,,,,,,e,,,,,,rotation
535,act_6_40,classroom,2.4,1,,,,,,e,,,,,,jump
536,act_6_41,classroom,2.4,1,,,,,,e,,,,,,wave
537,act_6_42,classroom,2.4,1,,,,,,e,,,,,,lie_down
538,act_6_43,classroom,2.4,1,,,,,,e,,,,,,pick_up
539,act_6_44,classroom,2.4,1,,,,,,e,,,,,,sit_down
540,act_6_45,classroom,2.4,1,,,,,,e,,,,,,stand_up
541,act_6_46,classroom,2.4,1,,,,,,a,,,,,,nothing
542,act_6_47,classroom,2.4,1,,,,,,a,,,,,,walk
543,act_6_48,classroom,2.4,1,,,,,,a,,,,,,rotation
544,act_6_49,classroom,2.4,1,,,,,,a,,,,,,jump
545,act_6_50,classroom,2.4,1,,,,,,a,,,,,,wave
546,act_6_51,classroom,2.4,1,,,,,,a,,,,,,lie_down
547,act_6_52,classroom,2.4,1,,,,,,a,,,,,,pick_up
548,act_6_53,classroom,2.4,1,,,,,,a,,,,,,sit_down
549,act_6_54,classroom,2.4,1,,,,,,a,,,,,,stand_up
550,act_6_55,classroom,2.4,1,,,,,,b,,,,,,nothing
551,act_6_56,classroom,2.4,1,,,,,,b,,,,,,walk
552,act_6_57,classroom,2.4,1,,,,,,b,,,,,,rotation
553,act_6_58,classroom,2.4,1,,,,,,b,,,,,,jump
554,act_6_59,classroom,2.4,1,,,,,,b,,,,,,wave
555,act_6_60,classroom,2.4,1,,,,,,b,,,,,,lie_down
556,act_6_61,classroom,2.4,1,,,,,,b,,,,,,pick_up
557,act_6_62,classroom,2.4,1,,,,,,b,,,,,,sit_down
558,act_6_63,classroom,2.4,1,,,,,,b,,,,,,stand_up
559,act_6_64,classroom,2.4,1,,,,,,c,,,,,,nothing
560,act_6_65,classroom,2.4,1,,,,,,c,,,,,,walk
561,act_6_66,classroom,2.4,1,,,,,,c,,,,,,rotation
562,act_6_67,classroom,2.4,1,,,,,,c,,,,,,jump
563,act_6_68,classroom,2.4,1,,,,,,c,,,,,,wave
564,act_6_69,classroom,2.4,1,,,,,,c,,,,,,lie_down
565,act_6_70,classroom,2.4,1,,,,,,c,,,,,,pick_up
566,act_6_71,classroom,2.4,1,,,,,,c,,,,,,sit_down
567,act_6_72,classroom,2.4,1,,,,,,c,,,,,,stand_up
568,act_6_73,classroom,2.4,1,,,,,,d,,,,,,nothing
569,act_6_74,classroom,2.4,1,,,,,,d,,,,,,walk
570,act_6_75,classroom,2.4,1,,,,,,d,,,,,,rotation
571,act_6_76,classroom,2.4,1,,,,,,d,,,,,,jump
572,act_6_77,classroom,2.4,1,,,,,,d,,,,,,wave
573,act_6_78,classroom,2.4,1,,,,,,d,,,,,,lie_down
574,act_6_79,classroom,2.4,1,,,,,,d,,,,,,pick_up
575,act_6_80,classroom,2.4,1,,,,,,d,,,,,,sit_down
576,act_6_81,classroom,2.4,1,,,,,,d,,,,,,stand_up
577,act_6_82,classroom,2.4,1,,,,,,e,,,,,,nothing
578,act_6_83,classroom,2.4,1,,,,,,e,,,,,,walk
579,act_6_84,classroom,2.4,1,,,,,,e,,,,,,rotation
580,act_6_85,classroom,2.4,1,,,,,,e,,,,,,jump
581,act_6_86,classroom,2.4,1,,,,,,e,,,,,,wave
582,act_6_87,classroom,2.4,1,,,,,,e,,,,,,lie_down
583,act_6_88,classroom,2.4,1,,,,,,e,,,,,,pick_up
584,act_6_89,classroom,2.4,1,,,,,,e,,,,,,sit_down
585,act_6_90,classroom,2.4,1,,,,,,e,,,,,,stand_up
586,act_6_91,classroom,2.4,1,,,,,,a,,,,,,nothing
587,act_6_92,classroom,2.4,1,,,,,,a,,,,,,walk
588,act_6_93,classroom,2.4,1,,,,,,a,,,,,,rotation
589,act_6_94,classroom,2.4,1,,,,,,a,,,,,,jump
590,act_6_95,classroom,2.4,1,,,,,,a,,,,,,wave
591,act_6_96,classroom,2.4,1,,,,,,a,,,,,,lie_down
592,act_6_97,classroom,2.4,1,,,,,,a,,,,,,pick_up
593,act_6_98,classroom,2.4,1,,,,,,a,,,,,,sit_down
594,act_6_99,classroom,2.4,1,,,,,,a,,,,,,stand_up
1783,act_19_1,classroom,5.0,1,a,,,,,,nothing,,,,,
1784,act_19_2,classroom,5.0,1,a,,,,,,walk,,,,,
1785,act_19_3,classroom,5.0,1,a,,,,,,rotation,,,,,
1786,act_19_4,classroom,5.0,1,a,,,,,,jump,,,,,
1787,act_19_5,classroom,5.0,1,a,,,,,,wave,,,,,
1788,act_19_6,classroom,5.0,1,a,,,,,,lie_down,,,,,
1789,act_19_7,classroom,5.0,1,a,,,,,,pick_up,,,,,
1790,act_19_8,classroom,5.0,1,a,,,,,,sit_down,,,,,
1791,act_19_9,classroom,5.0,1,a,,,,,,stand_up,,,,,
1792,act_19_10,classroom,5.0,1,b,,,,,,nothing,,,,,
1793,act_19_11,classroom,5.0,1,b,,,,,,walk,,,,,
1794,act_19_12,classroom,5.0,1,b,,,,,,rotation,,,,,
1795,act_19_13,classroom,5.0,1,b,,,,,,jump,,,,,
1796,act_19_14,classroom,5.0,1,b,,,,,,wave,,,,,
1797,act_19_15,classroom,5.0,1,b,,,,,,lie_down,,,,,
1798,act_19_16,classroom,5.0,1,b,,,,,,pick_up,,,,,
1799,act_19_17,classroom,5.0,1,b,,,,,,sit_down,,,,,
1800,act_19_18,classroom,5.0,1,b,,,,,,stand_up,,,,,
1801,act_19_19,classroom,5.0,1,c,,,,,,nothing,,,,,
1802,act_19_20,classroom,5.0,1,c,,,,,,walk,,,,,
1803,act_19_21,classroom,5.0,1,c,,,,,,rotation,,,,,
1804,act_19_22,classroom,5.0,1,c,,,,,,jump,,,,,
1805,act_19_23,classroom,5.0,1,c,,,,,,wave,,,,,
1806,act_19_24,classroom,5.0,1,c,,,,,,lie_down,,,,,
1807,act_19_25,classroom,5.0,1,c,,,,,,pick_up,,,,,
1808,act_19_26,classroom,5.0,1,c,,,,,,sit_down,,,,,
1809,act_19_27,classroom,5.0,1,c,,,,,,stand_up,,,,,
1810,act_19_28,classroom,5.0,1,d,,,,,,nothing,,,,,
1811,act_19_29,classroom,5.0,1,d,,,,,,walk,,,,,
1812,act_19_30,classroom,5.0,1,d,,,,,,rotation,,,,,
1813,act_19_31,classroom,5.0,1,d,,,,,,jump,,,,,
1814,act_19_32,classroom,5.0,1,d,,,,,,wave,,,,,
1815,act_19_33,classroom,5.0,1,d,,,,,,lie_down,,,,,
1816,act_19_34,classroom,5.0,1,d,,,,,,pick_up,,,,,
1817,act_19_35,classroom,5.0,1,d,,,,,,sit_down,,,,,
1818,act_19_36,classroom,5.0,1,d,,,,,,stand_up,,,,,
1819,act_19_37,classroom,5.0,1,e,,,,,,nothing,,,,,
1820,act_19_38,classroom,5.0,1,e,,,,,,walk,,,,,
1821,act_19_39,classroom,5.0,1,e,,,,,,rotation,,,,,
1822,act_19_40,classroom,5.0,1,e,,,,,,jump,,,,,
1823,act_19_41,classroom,5.0,1,e,,,,,,wave,,,,,
1824,act_19_42,classroom,5.0,1,e,,,,,,lie_down,,,,,
1825,act_19_43,classroom,5.0,1,e,,,,,,pick_up,,,,,
1826,act_19_44,classroom,5.0,1,e,,,,,,sit_down,,,,,
1827,act_19_45,classroom,5.0,1,e,,,,,,stand_up,,,,,
1828,act_19_46,classroom,5.0,1,a,,,,,,nothing,,,,,
1829,act_19_47,classroom,5.0,1,a,,,,,,walk,,,,,
1830,act_19_48,classroom,5.0,1,a,,,,,,rotation,,,,,
1831,act_19_49,classroom,5.0,1,a,,,,,,jump,,,,,
1832,act_19_50,classroom,5.0,1,a,,,,,,wave,,,,,
1833,act_19_51,classroom,5.0,1,a,,,,,,lie_down,,,,,
1834,act_19_52,classroom,5.0,1,a,,,,,,pick_up,,,,,
1835,act_19_53,classroom,5.0,1,a,,,,,,sit_down,,,,,
1836,act_19_54,classroom,5.0,1,a,,,,,,stand_up,,,,,
1837,act_19_55,classroom,5.0,1,b,,,,,,nothing,,,,,
1838,act_19_56,classroom,5.0,1,b,,,,,,walk,,,,,
1839,act_19_57,classroom,5.0,1,b,,,,,,rotation,,,,,
1840,act_19_58,classroom,5.0,1,b,,,,,,jump,,,,,
1841,act_19_59,classroom,5.0,1,b,,,,,,wave,,,,,
1842,act_19_60,classroom,5.0,1,b,,,,,,lie_down,,,,,
1843,act_19_61,classroom,5.0,1,b,,,,,,pick_up,,,,,
1844,act_19_62,classroom,5.0,1,b,,,,,,sit_down,,,,,
1845,act_19_63,classroom,5.0,1,b,,,,,,stand_up,,,,,
1846,act_19_64,classroom,5.0,1,c,,,,,,nothing,,,,,
1847,act_19_65,classroom,5.0,1,c,,,,,,walk,,,,,
1848,act_19_66,classroom,5.0,1,c,,,,,,rotation,,,,,
1849,act_19_67,classroom,5.0,1,c,,,,,,jump,,,,,
1850,act_19_68,classroom,5.0,1,c,,,,,,wave,,,,,
1851,act_19_69,classroom,5.0,1,c,,,,,,lie_down,,,,,
1852,act_19_70,classroom,5.0,1,c,,,,,,pick_up,,,,,
1853,act_19_71,classroom,5.0,1,c,,,,,,sit_down,,,,,
1854,act_19_72,classroom,5.0,1,c,,,,,,stand_up,,,,,
1855,act_19_73,classroom,5.0,1,d,,,,,,nothing,,,,,
1856,act_19_74,classroom,5.0,1,d,,,,,,walk,,,,,
1857,act_19_75,classroom,5.0,1,d,,,,,,rotation,,,,,
1858,act_19_76,classroom,5.0,1,d,,,,,,jump,,,,,
1859,act_19_77,classroom,5.0,1,d,,,,,,wave,,,,,
1860,act_19_78,classroom,5.0,1,d,,,,,,lie_down,,,,,
1861,act_19_79,classroom,5.0,1,d,,,,,,pick_up,,,,,
1862,act_19_80,classroom,5.0,1,d,,,,,,sit_down,,,,,
1863,act_19_81,classroom,5.0,1,d,,,,,,stand_up,,,,,
1864,act_19_82,classroom,5.0,1,e,,,,,,nothing,,,,,
1865,act_19_83,classroom,5.0,1,e,,,,,,walk,,,,,
1866,act_19_84,classroom,5.0,1,e,,,,,,rotation,,,,,
1867,act_19_85,classroom,5.0,1,e,,,,,,jump,,,,,
1868,act_19_86,classroom,5.0,1,e,,,,,,wave,,,,,
1869,act_19_87,classroom,5.0,1,e,,,,,,lie_down,,,,,
1870,act_19_88,classroom,5.0,1,e,,,,,,pick_up,,,,,
1871,act_19_89,classroom,5.0,1,e,,,,,,sit_down,,,,,
1872,act_19_90,classroom,5.0,1,e,,,,,,stand_up,,,,,
1873,act_19_91,classroom,5.0,1,a,,,,,,nothing,,,,,
1874,act_19_92,classroom,5.0,1,a,,,,,,walk,,,,,
1875,act_19_93,classroom,5.0,1,a,,,,,,rotation,,,,,
1876,act_19_94,classroom,5.0,1,a,,,,,,jump,,,,,
1877,act_19_95,classroom,5.0,1,a,,,,,,wave,,,,,
1878,act_19_96,classroom,5.0,1,a,,,,,,lie_down,,,,,
1879,act_19_97,classroom,5.0,1,a,,,,,,pick_up,,,,,
1880,act_19_98,classroom,5.0,1,a,,,,,,sit_down,,,,,
1881,act_19_99,classroom,5.0,1,a,,,,,,stand_up,,,,,
1882,act_20_1,classroom,5.0,1,,b,,,,,,walk,,,,
1883,act_20_2,classroom,5.0,1,,b,,,,,,rotation,,,,
1884,act_20_3,classroom,5.0,1,,b,,,,,,jump,,,,
1885,act_20_4,classroom,5.0,1,,b,,,,,,wave,,,,
1886,act_20_5,classroom,5.0,1,,b,,,,,,lie_down,,,,
1887,act_20_6,classroom,5.0,1,,b,,,,,,pick_up,,,,
1888,act_20_7,classroom,5.0,1,,b,,,,,,sit_down,,,,
1889,act_20_8,classroom,5.0,1,,b,,,,,,stand_up,,,,
1890,act_20_9,classroom,5.0,1,,b,,,,,,nothing,,,,
1891,act_20_10,classroom,5.0,1,,c,,,,,,walk,,,,
1892,act_20_11,classroom,5.0,1,,c,,,,,,rotation,,,,
1893,act_20_12,classroom,5.0,1,,c,,,,,,jump,,,,
1894,act_20_13,classroom,5.0,1,,c,,,,,,wave,,,,
1895,act_20_14,classroom,5.0,1,,c,,,,,,lie_down,,,,
1896,act_20_15,classroom,5.0,1,,c,,,,,,pick_up,,,,
1897,act_20_16,classroom,5.0,1,,c,,,,,,sit_down,,,,
1898,act_20_17,classroom,5.0,1,,c,,,,,,stand_up,,,,
1899,act_20_18,classroom,5.0,1,,c,,,,,,nothing,,,,
1900,act_20_19,classroom,5.0,1,,d,,,,,,walk,,,,
1901,act_20_20,classroom,5.0,1,,d,,,,,,rotation,,,,
1902,act_20_21,classroom,5.0,1,,d,,,,,,jump,,,,
1903,act_20_22,classroom,5.0,1,,d,,,,,,wave,,,,
1904,act_20_23,classroom,5.0,1,,d,,,,,,lie_down,,,,
1905,act_20_24,classroom,5.0,1,,d,,,,,,pick_up,,,,
1906,act_20_25,classroom,5.0,1,,d,,,,,,sit_down,,,,
1907,act_20_26,classroom,5.0,1,,d,,,,,,stand_up,,,,
1908,act_20_27,classroom,5.0,1,,d,,,,,,nothing,,,,
1909,act_20_28,classroom,5.0,1,,e,,,,,,walk,,,,
1910,act_20_29,classroom,5.0,1,,e,,,,,,rotation,,,,
1911,act_20_30,classroom,5.0,1,,e,,,,,,jump,,,,
1912,act_20_31,classroom,5.0,1,,e,,,,,,wave,,,,
1913,act_20_32,classroom,5.0,1,,e,,,,,,lie_down,,,,
1914,act_20_33,classroom,5.0,1,,e,,,,,,pick_up,,,,
1915,act_20_34,classroom,5.0,1,,e,,,,,,sit_down,,,,
1916,act_20_35,classroom,5.0,1,,e,,,,,,stand_up,,,,
1917,act_20_36,classroom,5.0,1,,e,,,,,,nothing,,,,
1918,act_20_37,classroom,5.0,1,,a,,,,,,walk,,,,
1919,act_20_38,classroom,5.0,1,,a,,,,,,rotation,,,,
1920,act_20_39,classroom,5.0,1,,a,,,,,,jump,,,,
1921,act_20_40,classroom,5.0,1,,a,,,,,,wave,,,,
1922,act_20_41,classroom,5.0,1,,a,,,,,,lie_down,,,,
1923,act_20_42,classroom,5.0,1,,a,,,,,,pick_up,,,,
1924,act_20_43,classroom,5.0,1,,a,,,,,,sit_down,,,,
1925,act_20_44,classroom,5.0,1,,a,,,,,,stand_up,,,,
1926,act_20_45,classroom,5.0,1,,a,,,,,,nothing,,,,
1927,act_20_46,classroom,5.0,1,,b,,,,,,nothing,,,,
1928,act_20_47,classroom,5.0,1,,b,,,,,,walk,,,,
1929,act_20_48,classroom,5.0,1,,b,,,,,,rotation,,,,
1930,act_20_49,classroom,5.0,1,,b,,,,,,jump,,,,
1931,act_20_50,classroom,5.0,1,,b,,,,,,wave,,,,
1932,act_20_51,classroom,5.0,1,,b,,,,,,lie_down,,,,
1933,act_20_52,classroom,5.0,1,,b,,,,,,pick_up,,,,
1934,act_20_53,classroom,5.0,1,,b,,,,,,sit_down,,,,
1935,act_20_54,classroom,5.0,1,,b,,,,,,stand_up,,,,
1936,act_20_55,classroom,5.0,1,,c,,,,,,nothing,,,,
1937,act_20_56,classroom,5.0,1,,c,,,,,,walk,,,,
1938,act_20_57,classroom,5.0,1,,c,,,,,,rotation,,,,
1939,act_20_58,classroom,5.0,1,,c,,,,,,jump,,,,
1940,act_20_59,classroom,5.0,1,,c,,,,,,wave,,,,
1941,act_20_60,classroom,5.0,1,,c,,,,,,lie_down,,,,
1942,act_20_61,classroom,5.0,1,,c,,,,,,pick_up,,,,
1943,act_20_62,classroom,5.0,1,,c,,,,,,sit_down,,,,
1944,act_20_63,classroom,5.0,1,,c,,,,,,stand_up,,,,
1945,act_20_64,classroom,5.0,1,,d,,,,,,nothing,,,,
1946,act_20_65,classroom,5.0,1,,d,,,,,,walk,,,,
1947,act_20_66,classroom,5.0,1,,d,,,,,,rotation,,,,
1948,act_20_67,classroom,5.0,1,,d,,,,,,jump,,,,
1949,act_20_68,classroom,5.0,1,,d,,,,,,wave,,,,
1950,act_20_69,classroom,5.0,1,,d,,,,,,lie_down,,,,
1951,act_20_70,classroom,5.0,1,,d,,,,,,pick_up,,,,
1952,act_20_71,classroom,5.0,1,,d,,,,,,sit_down,,,,
1953,act_20_72,classroom,5.0,1,,d,,,,,,stand_up,,,,
1954,act_20_73,classroom,5.0,1,,e,,,,,,nothing,,,,
1955,act_20_74,classroom,5.0,1,,e,,,,,,walk,,,,
1956,act_20_75,classroom,5.0,1,,e,,,,,,rotation,,,,
1957,act_20_76,classroom,5.0,1,,e,,,,,,jump,,,,
1958,act_20_77,classroom,5.0,1,,e,,,,,,wave,,,,
1959,act_20_78,classroom,5.0,1,,e,,,,,,lie_down,,,,
1960,act_20_79,classroom,5.0,1,,e,,,,,,pick_up,,,,
1961,act_20_80,classroom,5.0,1,,e,,,,,,sit_down,,,,
1962,act_20_81,classroom,5.0,1,,e,,,,,,stand_up,,,,
1963,act_20_82,classroom,5.0,1,,a,,,,,,nothing,,,,
1964,act_20_83,classroom,5.0,1,,a,,,,,,walk,,,,
1965,act_20_84,classroom,5.0,1,,a,,,,,,rotation,,,,
1966,act_20_85,classroom,5.0,1,,a,,,,,,jump,,,,
1967,act_20_86,classroom,5.0,1,,a,,,,,,wave,,,,
1968,act_20_87,classroom,5.0,1,,a,,,,,,lie_down,,,,
1969,act_20_88,classroom,5.0,1,,a,,,,,,pick_up,,,,
1970,act_20_89,classroom,5.0,1,,a,,,,,,sit_down,,,,
1971,act_20_90,classroom,5.0,1,,a,,,,,,stand_up,,,,
1972,act_20_91,classroom,5.0,1,,b,,,,,,nothing,,,,
1973,act_20_92,classroom,5.0,1,,b,,,,,,walk,,,,
1974,act_20_93,classroom,5.0,1,,b,,,,,,rotation,,,,
1975,act_20_94,classroom,5.0,1,,b,,,,,,jump,,,,
1976,act_20_95,classroom,5.0,1,,b,,,,,,wave,,,,
1977,act_20_96,classroom,5.0,1,,b,,,,,,lie_down,,,,
1978,act_20_97,classroom,5.0,1,,b,,,,,,pick_up,,,,
1979,act_20_98,classroom,5.0,1,,b,,,,,,sit_down,,,,
1980,act_20_99,classroom,5.0,1,,b,,,,,,stand_up,,,,
1981,act_21_1,classroom,5.0,1,,,c,,,,,,rotation,,,
1982,act_21_2,classroom,5.0,1,,,c,,,,,,jump,,,
1983,act_21_3,classroom,5.0,1,,,c,,,,,,wave,,,
1984,act_21_4,classroom,5.0,1,,,c,,,,,,lie_down,,,
1985,act_21_5,classroom,5.0,1,,,c,,,,,,pick_up,,,
1986,act_21_6,classroom,5.0,1,,,c,,,,,,sit_down,,,
1987,act_21_7,classroom,5.0,1,,,c,,,,,,stand_up,,,
1988,act_21_8,classroom,5.0,1,,,c,,,,,,nothing,,,
1989,act_21_9,classroom,5.0,1,,,c,,,,,,walk,,,
1990,act_21_10,classroom,5.0,1,,,d,,,,,,rotation,,,
1991,act_21_11,classroom,5.0,1,,,d,,,,,,jump,,,
1992,act_21_12,classroom,5.0,1,,,d,,,,,,wave,,,
1993,act_21_13,classroom,5.0,1,,,d,,,,,,lie_down,,,
